layer,module,module_path,raw_grad_norm,mean_batch_grad_norm,normalized_grad_norm,relative_grad_norm,parameter_count,weight_norm,batches
12,k_proj,base_model.model.model.language_model.layers.12.self_attn.k_proj,2.517752189030004,2.337995132547557,0.013113292651197936,1.0797353029249155,36864,2.3318235332386905,32
12,o_proj,base_model.model.model.language_model.layers.12.self_attn.o_proj,11.859353424438892,11.4171785509241,0.04632559931421442,4.8990306664850065,65536,2.420755090505063,32
12,q_proj,base_model.model.model.language_model.layers.12.self_attn.q_proj,3.200491188319959,3.0136120475269625,0.01250191870437484,1.3653370266110545,65536,2.3441034161818877,32
12,v_proj,base_model.model.model.language_model.layers.12.self_attn.v_proj,8.894562902202367,8.499186545702868,0.04632584844897066,3.7586096670947797,36864,2.3664502808225008,32
13,k_proj,base_model.model.model.language_model.layers.13.self_attn.k_proj,3.128588015556748,2.859831238863721,0.016294729247691396,1.3401942348891567,36864,2.334428797042366,32
13,o_proj,base_model.model.model.language_model.layers.13.self_attn.o_proj,7.590310298249611,7.228018526831491,0.029649649602537544,3.1685098769928293,65536,2.395545727460461,32
13,q_proj,base_model.model.model.language_model.layers.13.self_attn.q_proj,3.1621278711249854,2.9451115455942882,0.012352061996581974,1.3497502769974206,65536,2.3427503035286863,32
13,v_proj,base_model.model.model.language_model.layers.13.self_attn.v_proj,6.49326257568475,6.2017203686558275,0.03381907591502474,2.747689816799783,36864,2.363171612742178,32
14,k_proj,base_model.model.model.language_model.layers.14.self_attn.k_proj,2.4029604177026194,2.2537049101902977,0.012515418842201143,1.0325226190140904,36864,2.3272714548336637,32
14,o_proj,base_model.model.model.language_model.layers.14.self_attn.o_proj,13.809518907396155,13.35297694809627,0.05394343323201623,5.720349150155263,65536,2.414104199743754,32
14,q_proj,base_model.model.model.language_model.layers.14.self_attn.q_proj,2.587922098760129,2.4751908481968385,0.010109070698281753,1.1002022708821297,65536,2.352223920319726,32
14,v_proj,base_model.model.model.language_model.layers.14.self_attn.v_proj,11.12418203064596,10.584066612896292,0.05793844807628104,4.692811578000126,36864,2.3704727636607803,32
15,k_proj,base_model.model.model.language_model.layers.15.self_attn.k_proj,2.604113148688208,2.465036094665398,0.013563089316084416,1.1136120374650211,36864,2.338438397823883,32
15,o_proj,base_model.model.model.language_model.layers.15.self_attn.o_proj,12.377818952287056,11.848370715695305,0.04835085528237131,5.186955367587977,65536,2.3863361211141028,32
15,q_proj,base_model.model.model.language_model.layers.15.self_attn.q_proj,2.2282148491725633,2.1385671924821397,0.008703964254580325,0.9498853171811206,65536,2.3457724936564586,32
15,v_proj,base_model.model.model.language_model.layers.15.self_attn.v_proj,5.834294182782819,5.6486558744455895,0.030386948868660515,2.4641808878165112,36864,2.3676403837179625,32
16,k_proj,base_model.model.model.language_model.layers.16.self_attn.k_proj,2.3406672863486184,2.1835528046419297,0.012190975449732388,1.0042664836678314,36864,2.33072329348174,32
16,o_proj,base_model.model.model.language_model.layers.16.self_attn.o_proj,9.15027879121316,8.896351710000973,0.0357432765281764,3.830478606675069,65536,2.3888082223625706,32
16,q_proj,base_model.model.model.language_model.layers.16.self_attn.q_proj,3.1959366815404087,3.0656174179481104,0.012484127662267221,1.3538843058014802,65536,2.3605685270478896,32
16,v_proj,base_model.model.model.language_model.layers.16.self_attn.v_proj,7.533555053092264,7.297594955231991,0.039237265901522204,3.2035950403423,36864,2.3515940554971357,32
17,k_proj,base_model.model.model.language_model.layers.17.self_attn.k_proj,2.3638931663708935,2.2348562786266815,0.012311943574848404,1.0098445165935617,36864,2.3408486430602604,32
17,o_proj,base_model.model.model.language_model.layers.17.self_attn.o_proj,14.446885768533342,13.993486196434336,0.056433147533333367,6.024745052625469,65536,2.3979248320610083,32
17,q_proj,base_model.model.model.language_model.layers.17.self_attn.q_proj,3.155349732810412,3.018614243967127,0.012325584893790672,1.3354640014143644,65536,2.3627366439434576,32
17,v_proj,base_model.model.model.language_model.layers.17.self_attn.v_proj,8.462585757195205,8.203652100545815,0.04407596748539169,3.5688371063656357,36864,2.3712446113321217,32
18,k_proj,base_model.model.model.language_model.layers.18.self_attn.k_proj,2.2394027062617887,2.13399452921897,0.01166355576178015,0.9637415379991293,36864,2.3236548576189398,32
18,o_proj,base_model.model.model.language_model.layers.18.self_attn.o_proj,15.909766556601443,15.448100110032573,0.06214752561172439,6.659068490378928,65536,2.389188004235327,32
18,q_proj,base_model.model.model.language_model.layers.18.self_attn.q_proj,2.55624193810568,2.4378699250492986,0.009985320070725312,1.0890405371552747,65536,2.3472422291844617,32
18,v_proj,base_model.model.model.language_model.layers.18.self_attn.v_proj,11.70370216329214,11.285495172146772,0.060956782100479896,4.956039305137164,36864,2.361503096062163,32
19,k_proj,base_model.model.model.language_model.layers.19.self_attn.k_proj,2.000728979320136,1.8937198083387472,0.010420463433959042,0.8570030812666081,36864,2.3345645109727036,32
19,o_proj,base_model.model.model.language_model.layers.19.self_attn.o_proj,11.853169082084868,11.464042492853796,0.046301441726894016,4.95743115436384,65536,2.39099015457754,32
19,q_proj,base_model.model.model.language_model.layers.19.self_attn.q_proj,3.5471464595245465,3.3702971716358703,0.01385604085751776,1.5037769464959712,65536,2.358824869465138,32
19,v_proj,base_model.model.model.language_model.layers.19.self_attn.v_proj,7.546687620855075,7.323887955951759,0.03930566469195352,3.1954852996216427,36864,2.3616718317388083,32
2,k_proj,base_model.model.model.language_model.layers.2.self_attn.k_proj,0.5799959377434901,0.5213139847515028,0.0030208121757473445,0.2485438193778484,36864,2.3335761846546004,32
2,o_proj,base_model.model.model.language_model.layers.2.self_attn.o_proj,8.829314610123127,7.946964163068151,0.034489510195793466,3.6641962816848785,65536,2.4096183532121125,32
2,q_proj,base_model.model.model.language_model.layers.2.self_attn.q_proj,0.6428034366454687,0.5476020666326943,0.002510950924396362,0.2732609735165861,65536,2.3523426282684277,32
2,v_proj,base_model.model.model.language_model.layers.2.self_attn.v_proj,9.546176328371898,8.575903819517647,0.04971966837693697,4.0331895118555,36864,2.366904976894099,32
20,k_proj,base_model.model.model.language_model.layers.20.self_attn.k_proj,2.046082999339264,1.9089483341691158,0.010656682288225333,0.8778756463049936,36864,2.33072076660335,32
20,o_proj,base_model.model.model.language_model.layers.20.self_attn.o_proj,14.733714146255284,14.311668854459455,0.057553570883809704,6.137221894960337,65536,2.4007139383941674,32
20,q_proj,base_model.model.model.language_model.layers.20.self_attn.q_proj,2.1998840989780732,2.0435780377187687,0.008593297261633099,0.9395878041925865,65536,2.3413289201508465,32
20,v_proj,base_model.model.model.language_model.layers.20.self_attn.v_proj,8.993801716027418,8.720525153491746,0.046842717270976136,3.826485900949927,36864,2.3504076452472686,32
21,k_proj,base_model.model.model.language_model.layers.21.self_attn.k_proj,1.9729781462985336,1.9073765158114602,0.010275927845304863,0.8474398720788848,36864,2.3281629898504814,32
21,o_proj,base_model.model.model.language_model.layers.21.self_attn.o_proj,12.243883671733602,12.040196814484203,0.047827670592709384,5.175509037050661,65536,2.3657351545667056,32
21,q_proj,base_model.model.model.language_model.layers.21.self_attn.q_proj,4.816861405381974,4.671571097381147,0.018815864864773334,2.0516121783363253,65536,2.3478420806051012,32
21,v_proj,base_model.model.model.language_model.layers.21.self_attn.v_proj,8.430169144504088,8.240063684269746,0.043907130960958794,3.5797223763435992,36864,2.3549784754848093,32
22,k_proj,base_model.model.model.language_model.layers.22.self_attn.k_proj,2.5180365378698255,2.3803485963042896,0.013114773634738675,1.079072873384201,36864,2.333518523148164,32
22,o_proj,base_model.model.model.language_model.layers.22.self_attn.o_proj,6.963198744017601,6.806689302828326,0.027199995093818752,2.946852004566005,65536,2.3629278746355475,32
22,q_proj,base_model.model.model.language_model.layers.22.self_attn.q_proj,5.08271977537112,4.969230877191673,0.019854374122543438,2.1488489309421905,65536,2.3653220578611767,32
22,v_proj,base_model.model.model.language_model.layers.22.self_attn.v_proj,7.131785788144121,6.9751107058148225,0.03714471764658397,3.0252184965777933,36864,2.3574448576883817,32
23,k_proj,base_model.model.model.language_model.layers.23.self_attn.k_proj,3.3616172449829174,3.0951573233724052,0.017508423150952693,1.4365533006353803,36864,2.3400574440883286,32
23,o_proj,base_model.model.model.language_model.layers.23.self_attn.o_proj,26.813516648472508,26.113336848384396,0.10474029940809573,11.18416538213726,65536,2.3974535186404173,32
23,q_proj,base_model.model.model.language_model.layers.23.self_attn.q_proj,4.158716462603909,4.061876649354494,0.01624498618204652,1.7737527530409989,65536,2.344586332831479,32
23,v_proj,base_model.model.model.language_model.layers.23.self_attn.v_proj,10.081796994786416,9.823556018345199,0.05250935934784592,4.286882819520398,36864,2.351778067941229,32
24,k_proj,base_model.model.model.language_model.layers.24.self_attn.k_proj,2.6976709416090494,2.5240675425730443,0.014050369487547133,1.1549423733352726,36864,2.335762375587182,32
24,o_proj,base_model.model.model.language_model.layers.24.self_attn.o_proj,13.961025965011874,13.69385008080962,0.054535257675827634,5.87751850733895,65536,2.375326585118123,32
24,q_proj,base_model.model.model.language_model.layers.24.self_attn.q_proj,3.1521653108011054,3.0176691269989724,0.012313145745316818,1.3400402695971858,65536,2.3522914813204094,32
24,v_proj,base_model.model.model.language_model.layers.24.self_attn.v_proj,10.028951928706697,9.6847372859426,0.05223412462868071,4.269919980461639,36864,2.3487447012105727,32
25,k_proj,base_model.model.model.language_model.layers.25.self_attn.k_proj,1.9770762884949902,1.8152358397465596,0.010297272335911408,0.8479211700130344,36864,2.3316746395938557,32
25,o_proj,base_model.model.model.language_model.layers.25.self_attn.o_proj,8.969247660184728,8.636722142011449,0.03503612367259659,3.767666824565516,65536,2.380584079701709,32
25,q_proj,base_model.model.model.language_model.layers.25.self_attn.q_proj,2.325708075587637,2.214322299587689,0.009084797170264208,0.9886207358892595,65536,2.352477538815414,32
25,v_proj,base_model.model.model.language_model.layers.25.self_attn.v_proj,7.703858658308136,7.462084397065577,0.04012426384535488,3.2866680379336026,36864,2.343972244653107,32
26,k_proj,base_model.model.model.language_model.layers.26.self_attn.k_proj,2.8227455935704717,2.644990492868517,0.014701799966512873,1.2185915374734675,36864,2.316400128152632,32
26,o_proj,base_model.model.model.language_model.layers.26.self_attn.o_proj,13.283447391361232,12.956567444776464,0.05188846637250481,5.575910072787412,65536,2.38229225686117,32
26,q_proj,base_model.model.model.language_model.layers.26.self_attn.q_proj,4.466862609109181,4.2478469012886455,0.017448682066832737,1.8928373198605895,65536,2.359876658304835,32
26,v_proj,base_model.model.model.language_model.layers.26.self_attn.v_proj,9.31023009810379,9.01670004381981,0.048490781760957245,3.9366287317242374,36864,2.3650262020066055,32
27,k_proj,base_model.model.model.language_model.layers.27.self_attn.k_proj,2.9158838191045353,2.7608304344802286,0.015186894891169455,1.2568158311125421,36864,2.320056564311509,32
27,o_proj,base_model.model.model.language_model.layers.27.self_attn.o_proj,35.28120922776301,34.32820471978233,0.13781722354594925,14.402289480955773,65536,2.4496944929763522,32
27,q_proj,base_model.model.model.language_model.layers.27.self_attn.q_proj,5.4022476831589765,5.157337536281376,0.021102530012339752,2.3020375783358853,65536,2.346724368879283,32
27,v_proj,base_model.model.model.language_model.layers.27.self_attn.v_proj,10.43825048770307,10.145871301368938,0.054365887956786825,4.446625565344489,36864,2.347454341343884,32
28,k_proj,base_model.model.model.language_model.layers.28.self_attn.k_proj,3.827272689707265,3.574998336029551,0.01993371192555867,1.6296990900564492,36864,2.3484535967759954,32
28,o_proj,base_model.model.model.language_model.layers.28.self_attn.o_proj,15.588095709809254,15.288118574164034,0.0608909988664424,6.487176514081485,65536,2.402909135579437,32
28,q_proj,base_model.model.model.language_model.layers.28.self_attn.q_proj,4.945937133707432,4.734239962323448,0.019320066928544655,2.1014068292701067,65536,2.353631417207885,32
28,v_proj,base_model.model.model.language_model.layers.28.self_attn.v_proj,9.943600435796082,9.683771710057835,0.05178958560310459,4.2010853914214294,36864,2.3669122403692637,32
29,k_proj,base_model.model.model.language_model.layers.29.self_attn.k_proj,2.7303202666356126,2.5205715002150844,0.014220418055393815,1.1694491649478471,36864,2.3347062433074677,32
29,o_proj,base_model.model.model.language_model.layers.29.self_attn.o_proj,6.603099836484205,6.404479596088473,0.025793358736266425,2.7739522864622788,65536,2.3803941649272566,32
29,q_proj,base_model.model.model.language_model.layers.29.self_attn.q_proj,4.258503085202473,4.0968506496426516,0.01663477767657216,1.8034835051329006,65536,2.361265336267578,32
29,v_proj,base_model.model.model.language_model.layers.29.self_attn.v_proj,7.70963845760483,7.431433570130817,0.04015436696669182,3.252032191654632,36864,2.3707140653115486,32
3,k_proj,base_model.model.model.language_model.layers.3.self_attn.k_proj,1.5805721388456706,1.485008686920772,0.008232146556487867,0.6756094582119334,36864,2.3394760384618265,32
3,o_proj,base_model.model.model.language_model.layers.3.self_attn.o_proj,8.379910364536784,7.730124665155598,0.03273402486147181,3.4804004476226025,65536,2.4077431579051387,32
3,q_proj,base_model.model.model.language_model.layers.3.self_attn.q_proj,1.8144649518639229,1.695261106500392,0.007087753718218449,0.7730559576169876,65536,2.3471327450297337,32
3,v_proj,base_model.model.model.language_model.layers.3.self_attn.v_proj,8.053755838559441,7.383789822499084,0.04194664499249709,3.381953999180597,36864,2.38139130233805,32
30,k_proj,base_model.model.model.language_model.layers.30.self_attn.k_proj,3.5657496980354706,3.2176093572884694,0.01857161301060141,1.5293484336537169,36864,2.3315482721717795,32
30,o_proj,base_model.model.model.language_model.layers.30.self_attn.o_proj,10.08678546578155,9.809560629746924,0.03940150572570918,4.163271734072098,65536,2.42280257212793,32
30,q_proj,base_model.model.model.language_model.layers.30.self_attn.q_proj,3.2940508273593783,3.089139115471959,0.012867386044372571,1.4050245331720586,65536,2.3444792240895236,32
30,v_proj,base_model.model.model.language_model.layers.30.self_attn.v_proj,6.868649367474658,6.5859470561442555,0.035774215455597176,2.93957774453833,36864,2.336610889177371,32
31,k_proj,base_model.model.model.language_model.layers.31.self_attn.k_proj,2.578512115160812,2.3782135502901323,0.013429750599795896,1.1096992616433226,36864,2.323613436798413,32
31,o_proj,base_model.model.model.language_model.layers.31.self_attn.o_proj,12.57840661424686,12.224922556430556,0.0491344008369018,5.167011858473694,65536,2.434367669122649,32
31,q_proj,base_model.model.model.language_model.layers.31.self_attn.q_proj,3.0026780345770665,2.7509783898446925,0.011729211072566666,1.2850246613491225,65536,2.336669579106231,32
31,v_proj,base_model.model.model.language_model.layers.31.self_attn.v_proj,6.68045779646014,6.342379452224576,0.0347940510232299,2.8033887693951374,36864,2.382993707254781,32
32,k_proj,base_model.model.model.language_model.layers.32.self_attn.k_proj,2.44566722149122,2.1928396584354877,0.012737850111933437,1.0520890018281284,36864,2.324582062202469,32
32,o_proj,base_model.model.model.language_model.layers.32.self_attn.o_proj,9.784284804429209,9.391628540502541,0.0382198625173016,4.053263673612509,65536,2.4139275389663513,32
32,q_proj,base_model.model.model.language_model.layers.32.self_attn.q_proj,2.0187559014255707,1.7990974824981811,0.007885765239943636,0.864190109004762,65536,2.3360090336483847,32
32,v_proj,base_model.model.model.language_model.layers.32.self_attn.v_proj,4.473148721781183,4.242207139713377,0.02329764959261033,1.8970573644749682,36864,2.357940674618071,32
33,k_proj,base_model.model.model.language_model.layers.33.self_attn.k_proj,4.203163841912965,3.4884963375143596,0.021891478343296692,1.8057288435933636,36864,2.327682728679766,32
33,o_proj,base_model.model.model.language_model.layers.33.self_attn.o_proj,11.278615403565265,10.836663270049794,0.04405709142017682,4.696574082352128,65536,2.4014558709807545,32
33,q_proj,base_model.model.model.language_model.layers.33.self_attn.q_proj,3.4582470752104006,3.034900071821197,0.013508777637540628,1.474437778981124,65536,2.3454683029070695,32
33,v_proj,base_model.model.model.language_model.layers.33.self_attn.v_proj,3.545683712594262,3.398472415493632,0.018467102669761783,1.502200175846382,36864,2.3603270520155686,32
34,k_proj,base_model.model.model.language_model.layers.34.self_attn.k_proj,2.6873899699287307,2.264540603205045,0.013996822760045472,1.1559787125418057,36864,2.3247746180536915,32
34,o_proj,base_model.model.model.language_model.layers.34.self_attn.o_proj,19.986613188700066,19.457315733704426,0.07807270776835963,7.950440019823422,65536,2.5139002544334663,32
34,q_proj,base_model.model.model.language_model.layers.34.self_attn.q_proj,2.5219526414963296,2.224860337711636,0.009851377505845037,1.0786822105829694,65536,2.3379940975686173,32
34,v_proj,base_model.model.model.language_model.layers.34.self_attn.v_proj,7.1251093776335725,6.843745956585388,0.03710994467517486,3.0285966734756533,36864,2.352610844498381,32
35,k_proj,base_model.model.model.language_model.layers.35.self_attn.k_proj,1.6214289253190812,1.5468773574417543,0.008444942319370215,0.6989516548652139,36864,2.3198012538235697,32
35,o_proj,base_model.model.model.language_model.layers.35.self_attn.o_proj,12.910052406347692,12.670234530919,0.05042989221229567,5.278082629111744,65536,2.4459739101346853,32
35,q_proj,base_model.model.model.language_model.layers.35.self_attn.q_proj,2.0709374945010737,1.9707115742227979,0.008089599587894819,0.8860749555495745,65536,2.3372035080437636,32
35,v_proj,base_model.model.model.language_model.layers.35.self_attn.v_proj,3.7006877980102657,3.6213678605404986,0.0192744156146368,1.5897242072501867,36864,2.327880383988058,32
4,k_proj,base_model.model.model.language_model.layers.4.self_attn.k_proj,1.994673052769657,1.7913902937731647,0.010388922149841964,0.8506605736953136,36864,2.344851888578594,32
4,o_proj,base_model.model.model.language_model.layers.4.self_attn.o_proj,10.914328827564496,10.163393042756798,0.042634096982673814,4.485232983978749,65536,2.4333917249217576,32
4,q_proj,base_model.model.model.language_model.layers.4.self_attn.q_proj,1.5831501062557327,1.4504315978054878,0.006184180102561456,0.6765896603735223,65536,2.3398969848002884,32
4,v_proj,base_model.model.model.language_model.layers.4.self_attn.v_proj,8.857157563327965,8.078565664624609,0.04613102897566648,3.734632542876192,36864,2.3716275862853626,32
5,k_proj,base_model.model.model.language_model.layers.5.self_attn.k_proj,2.2329968163851333,2.012225982922167,0.011630191752005902,0.9615501786308985,36864,2.3222883901530964,32
5,o_proj,base_model.model.model.language_model.layers.5.self_attn.o_proj,5.442718549573525,4.977369771753595,0.02126061933427158,2.263149955936448,65536,2.404930585927157,32
5,q_proj,base_model.model.model.language_model.layers.5.self_attn.q_proj,2.522756361110159,2.0759412051470054,0.009854517035586558,1.075072621919019,65536,2.34659157872138,32
5,v_proj,base_model.model.model.language_model.layers.5.self_attn.v_proj,5.214555801563066,4.852056153793267,0.027159144799807636,2.1958496790478947,36864,2.3747325927255027,32
6,k_proj,base_model.model.model.language_model.layers.6.self_attn.k_proj,1.9674253276816638,1.850551796005653,0.010247006915008666,0.8466999811967952,36864,2.3236392717286902,32
6,o_proj,base_model.model.model.language_model.layers.6.self_attn.o_proj,6.3635714848965765,6.015003030868463,0.024857701112877252,2.682926209744526,65536,2.371877192067778,32
6,q_proj,base_model.model.model.language_model.layers.6.self_attn.q_proj,2.1729929333811104,2.0221254941302873,0.008488253646019963,0.926452157624924,65536,2.345499349854096,32
6,v_proj,base_model.model.model.language_model.layers.6.self_attn.v_proj,5.959032944821953,5.617600986180194,0.031036629920947672,2.518606570879485,36864,2.366003890293421,32
7,k_proj,base_model.model.model.language_model.layers.7.self_attn.k_proj,1.7108243125384834,1.5889975777758383,0.008910543294471268,0.7314560381807509,36864,2.3389297828381426,32
7,o_proj,base_model.model.model.language_model.layers.7.self_attn.o_proj,6.570599877656183,6.263244516819974,0.025666405772094465,2.7583206848173085,65536,2.3821015133664973,32
7,q_proj,base_model.model.model.language_model.layers.7.self_attn.q_proj,1.8536094913183407,1.743223012353902,0.0072406620754622685,0.7877071060318958,65536,2.353170965608246,32
7,v_proj,base_model.model.model.language_model.layers.7.self_attn.v_proj,5.126109387941501,4.833598574189837,0.02669848639552865,2.1704195079099207,36864,2.361805802637524,32
8,k_proj,base_model.model.model.language_model.layers.8.self_attn.k_proj,2.313707065476674,2.126236666115655,0.012050557632691009,0.9901570263405924,36864,2.3367072130232187,32
8,o_proj,base_model.model.model.language_model.layers.8.self_attn.o_proj,9.88753078615212,9.42274915913902,0.038623167133406716,4.112324104067669,65536,2.40436564237917,32
8,q_proj,base_model.model.model.language_model.layers.8.self_attn.q_proj,2.856445191456719,2.663712918429434,0.011157989029127808,1.1989550445556376,65536,2.382445617478668,32
8,v_proj,base_model.model.model.language_model.layers.8.self_attn.v_proj,7.422829490920549,7.014471445593149,0.03866057026521119,3.1481200787550234,36864,2.3578609790046134,32
9,k_proj,base_model.model.model.language_model.layers.9.self_attn.k_proj,2.9339704642713924,2.592663583924318,0.015281096168080169,1.2662090355104985,36864,2.317129622351206,32
9,o_proj,base_model.model.model.language_model.layers.9.self_attn.o_proj,11.055955061313604,10.414414365926952,0.043187324458256265,4.602611096762992,65536,2.4021049853820227,32
9,q_proj,base_model.model.model.language_model.layers.9.self_attn.q_proj,2.160662095003886,2.012018489764519,0.00844008630860893,0.9249152799808341,65536,2.336064871852624,32
9,v_proj,base_model.model.model.language_model.layers.9.self_attn.v_proj,10.474577958587176,9.867616171501837,0.05455509353430821,4.379834174380166,36864,2.3915466982411857,32
